SeqID,DisputeID,Location,EffectiveRows,tab,tabnum,Seder_Hebrew,Seder_Name,Seder_Number,Seder_Translate,Tractate_Name_Hebrew,Chapter,HebrewChapterLocation,Ith_chapter_in_seder,Disputant_1,Disputant_Hebrew_D1,Disputant_Hebrew_D1b,Disputant_Hebrew_D1c,Disputant_2,Disputant_Hebrew_D2,Disputant_Hebrew_D2b,Disputant_Hebrew_D2c,StrictQuestion,MoneyQuestion,OweQuestion,Winner,Result_1,Score_1,AltOwe_1,AltMoney_1,AltStrict_1,Result_2,Score_2,AltOwe_2,AltMoney_2,AltStrict_2,Owe_Result_Score_1,Money_Result_Score_1,Strict_Result_1,Strict_Result_Score_1,Owe_Result_Score_2,Money_Result_Score_2,Strict_Result_2,Strict_Result_Score_2
1362,1688,5:9, 1,מנחות42,42,קדשים,Kodashim,5,Holy things,מנחות, 5,, 2,Rabbi Yehuda,יהודה,NA,NA,Rabbi Shimon,שמעון,NA,NA,1,0,0,Rabbi Yehuda,Chumra 1.0,1,NA,NA, 1,Kula 0.0,0,NA,NA, 0,NA,NA, 1,1.0,NA,NA, 0,0.0
1363,1689,6:1, 1,מנחות42,42,קדשים,Kodashim,5,Holy things,מנחות, 6,, 2,Tanna Kama,NA,NA,NA,Rabbi Shimon,שמעון,NA,NA,1,0,0,Tanna Kama,Kula 0.0,1,NA,NA, 0,Chumra 1.0,0,NA,NA, 1,NA,NA, 0,0.0,NA,NA, 1,1.0
1364,1690,6:3, 1,מנחות42,42,קדשים,Kodashim,5,Holy things,מנחות, 6,, 2,Rebbe,NA,NA,NA,Chachamim,חכמים,NA,NA,1,0,0,Chachamim,Kula 0.0,0,NA,NA, 0,Chumra 1.0,1,NA,NA, 1,NA,NA, 0,0.0,NA,NA, 1,1.0
1365,1691,6:4, 1,מנחות42,42,קדשים,Kodashim,5,Holy things,מנחות, 6,, 2,Tanna Kama,NA,NA,NA,Rabbi Shimon,שמעון,NA,NA,1,0,0,Tanna Kama,Chumra 1.0,1,NA,NA, 1,Kula 0.0,0,NA,NA, 0,NA,NA, 1,1.0,NA,NA, 0,0.0
1366,1692,6:5, 1,מנחות42,42,קדשים,Kodashim,5,Holy things,מנחות, 6,, 2,Tanna Kama,NA,NA,NA,Rabbi Yossi,NA,NA,NA,0,0,0,Tanna Kama,,1,NA,NA,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1367,1693,6:5, 1,מנחות42,42,קדשים,Kodashim,5,Holy things,מנחות, 6,, 2,Rabbi Yehuda,יהודה,NA,NA,Rabbi Meir,מאיר,NA,NA,1,0,0,Rabbi Yehuda,Kula 0.0,1,NA,NA, 0,Chumra 1.0,0,NA,NA, 1,NA,NA, 0,0.0,NA,NA, 1,1.0
1368,1694,6:7, 1,מנחות42,42,קדשים,Kodashim,5,Holy things,מנחות, 6,, 2,Tanna Kama,NA,NA,NA,Rabbi Shimon,שמעון,NA,NA,1,0,0,Tanna Kama,Chumra 1.0,1,NA,NA, 1,Kula 0.0,0,NA,NA, 0,NA,NA, 1,1.0,NA,NA, 0,0.0
1369,1695,7:3, 1,מנחות42,42,קדשים,Kodashim,5,Holy things,מנחות, 7,, 2,Rabbi Eliezer,אליעזר,NA,NA,Chachamim,חכמים,NA,NA,1,0,0,Chachamim,Chumra 1.0,0,NA,NA, 1,Kula 0.0,1,NA,NA, 0,NA,NA, 1,1.0,NA,NA, 0,0.0
1370,1696,8:4, 1,מנחות42,42,קדשים,Kodashim,5,Holy things,מנחות, 8,, 2,Tanna Kama,NA,NA,NA,Rabbi Yehuda,יהודה,NA,NA,1,0,0,Tanna Kama,Kula 0.0,1,NA,NA, 0,Chumra 1.0,0,NA,NA, 1,NA,NA, 0,0.0,NA,NA, 1,1.0
1371,1697,8:4, 1,מנחות42,42,קדשים,Kodashim,5,Holy things,מנחות, 8,, 2,Tanna Kama,NA,NA,NA,Rabbi Yehuda,יהודה,NA,NA,0,0,0,Tanna Kama,,1,NA,NA,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1372,1698,8:4, 1,מנחות42,42,קדשים,Kodashim,5,Holy things,מנחות, 8,, 2,Tanna Kama,NA,NA,NA,Rabbi Yehuda,יהודה,NA,NA,1,0,0,Tanna Kama,Kula 0.0,1,NA,NA, 0,Chumra 1.0,0,NA,NA, 1,NA,NA, 0,0.0,NA,NA, 1,1.0
1373,1699,8:4, 1,מנחות42,42,קדשים,Kodashim,5,Holy things,מנחות, 8,, 2,Tanna Kama,NA,NA,NA,Rabbi Yehuda,יהודה,NA,NA,0,0,0,Tanna Kama,,1,NA,NA,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1374,1700,8:4, 1,מנחות42,42,קדשים,Kodashim,5,Holy things,מנחות, 8,, 2,Tanna Kama,NA,NA,NA,Rabbi Yehuda,יהודה,NA,NA,1,0,0,Tanna Kama,Kula 0.0,1,NA,NA, 0,Chumra 1.0,0,NA,NA, 1,NA,NA, 0,0.0,NA,NA, 1,1.0
1375,1701,8:4, 1,מנחות42,42,קדשים,Kodashim,5,Holy things,מנחות, 8,, 2,Tanna Kama,NA,NA,NA,Rabbi Yehuda,יהודה,NA,NA,0,0,0,Tanna Kama,,1,NA,NA,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1376,1702,8:6, 1,מנחות42,42,קדשים,Kodashim,5,Holy things,מנחות, 8,, 2,Rebbe,NA,NA,NA,Chachamim,חכמים,NA,NA,1,0,0,Chachamim,Chumra 1.0,0,NA,NA, 1,Kula 0.0,1,NA,NA, 0,NA,NA, 1,1.0,NA,NA, 0,0.0
1378,1704,9:1, 9:5, 2,מנחות42,42,קדשים,Kodashim,5,Holy things,מנחות, 9,, 2,Tanna Kama,NA,NA,NA,Rabbi Meir,מאיר,NA,NA,1,0,0,Tanna Kama,Kula 0.0,1,NA,NA, 0,Chumra 1.0,0,NA,NA, 1,NA,NA, 0,0.0,NA,NA, 1,1.0
1379,1705,9:2, 3,מנחות42,42,קדשים,Kodashim,5,Holy things,מנחות, 9,, 2,Tanna Kama,NA,NA,NA,Rabbi Elazar ben Tzadok,אלעזר בן צדוק,אלעזר ברבי צדוק,אלעזר בן רבי צדוק,1,0,0,Tanna Kama,Chumra 1.0,1,NA,NA, 1,Kula 0.0,0,NA,NA, 0,NA,NA, 1,1.0,NA,NA, 0,0.0
1379,1706,9:2, 3,מנחות42,42,קדשים,Kodashim,5,Holy things,מנחות, 9,, 2,Tanna Kama,NA,NA,NA,Rabbi Shimon,שמעון,NA,NA,1,0,0,Tanna Kama,Chumra 1.0,1,NA,NA, 1,Kula 0.0,0,NA,NA, 0,NA,NA, 1,1.0,NA,NA, 0,0.0
1379,1707,9:2, 3,מנחות42,42,קדשים,Kodashim,5,Holy things,מנחות, 9,, 2,Rabbi Elazar ben Tzadok,אלעזר בן צדוק,אלעזר ברבי צדוק,אלעזר בן רבי צדוק,Rabbi Shimon,שמעון,NA,NA,1,0,0,Rabbi Elazar ben Tzadok,Kula 0.0,0,NA,NA, 1,Kula 0.0,0,NA,NA, 1,NA,NA, 1,0.0,NA,NA, 1,0.0
1380,1708,9:3, 1,מנחות42,42,קדשים,Kodashim,5,Holy things,מנחות, 9,, 2,Tanna Kama,NA,NA,NA,Rabbi Eliezer ben Yakov,אליעזר בן יעקב,NA,NA,1,0,0,Tanna Kama,Chumra 1.0,1,NA,NA, 1,Kula 0.0,0,NA,NA, 0,NA,NA, 1,1.0,NA,NA, 0,0.0
1381,1709,9:5, 3,מנחות42,42,קדשים,Kodashim,5,Holy things,מנחות, 9,, 2,Tanna Kama,NA,NA,NA,Rabbi Akiva,עקיבא,עקיבה,NA,0,0,0,Tanna Kama,,1,NA,NA,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1381,1710,9:5, 3,מנחות42,42,קדשים,Kodashim,5,Holy things,מנחות, 9,, 2,Tanna Kama,NA,NA,NA,Rabbi Yossi,NA,NA,NA,0,0,0,Tanna Kama,,1,NA,NA,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1381,1711,9:5, 3,מנחות42,42,קדשים,Kodashim,5,Holy things,מנחות, 9,, 2,Rabbi Akiva,עקיבא,עקיבה,NA,Rabbi Yossi,NA,NA,NA,0,0,0,Rabbi Akiva,,0,NA,NA,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1382,1712,9:7, 1,מנחות42,42,קדשים,Kodashim,5,Holy things,מנחות, 9,, 2,Tanna Kama,NA,NA,NA,Rabbi Shimon,שמעון,NA,NA,1,0,0,Tanna Kama,Chumra 1.0,1,NA,NA, 1,Kula 0.0,0,NA,NA, 0,NA,NA, 1,1.0,NA,NA, 0,0.0
1383,1713,10:1, 1,מנחות42,42,קדשים,Kodashim,5,Holy things,מנחות,10,, 2,Rabbi Yishmael,ישמעאל,NA,NA,Chachamim,חכמים,NA,NA,1,0,0,Chachamim,Chumra 1.0,0,NA,NA, 1,Kula 0.0,1,NA,NA, 0,NA,NA, 1,1.0,NA,NA, 0,0.0
1384,1714,10:1, 1,מנחות42,42,קדשים,Kodashim,5,Holy things,מנחות,10,, 2,Rabbi Chanina Sgan Hacohanim,חנינא סגן הכהנים,NA,NA,Chachamim,חכמים,NA,NA,0,0,0,Chachamim,,0,NA,NA,NA,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1385,1715,10:4, 1,מנחות42,42,קדשים,Kodashim,5,Holy things,מנחות,10,, 2,Rabbi Meir,מאיר,NA,NA,Chachamim,חכמים,NA,NA,0,0,0,Chachamim,,0,NA,NA,NA,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1386,1716,10:4, 1,מנחות42,42,קדשים,Kodashim,5,Holy things,מנחות,10,, 2,Tanna Kama,NA,NA,NA,Rabbi Akiva,עקיבא,עקיבה,NA,1,1,0,Tanna Kama,BHB 1.0,1,NA, 0, 1,BHB 0.0,0,NA, 1, 0,NA,1.0, 1,1.0,NA,0.0, 0,0.0
1387,1717,10:5, 1,מנחות42,42,קדשים,Kodashim,5,Holy things,מנחות,10,, 2,Rabbi Meir,מאיר,NA,NA,Rabbi Yehuda,יהודה,NA,NA,1,0,0,Rabbi Meir,Chumra 1.0,1,NA,NA, 1,Kula 0.0,0,NA,NA, 0,NA,NA, 1,1.0,NA,NA, 0,0.0
1388,1718,10:8, 1,מנחות42,42,קדשים,Kodashim,5,Holy things,מנחות,10,, 2,Rabbi Yehuda,יהודה,NA,NA,Rabbi Shimon,שמעון,NA,NA,1,0,0,Rabbi Yehuda,Chumra 1.0,1,NA,NA, 1,Kula 0.0,0,NA,NA, 0,NA,NA, 1,1.0,NA,NA, 0,0.0
1389,1719,11:2, 3,מנחות42,42,קדשים,Kodashim,5,Holy things,מנחות,11,, 2,Tanna Kama,NA,NA,NA,Rabbi Yehuda,יהודה,NA,NA,1,0,0,Tanna Kama,Chumra 0.5,1,NA,NA, 0,Chumra 1.0,0,NA,NA, 1,NA,NA, 0,0.5,NA,NA, 1,1.0
1389,1720,11:2, 3,מנחות42,42,קדשים,Kodashim,5,Holy things,מנחות,11,, 2,Tanna Kama,NA,NA,NA,Rabbi Shimon,שמעון,NA,NA,1,0,0,Tanna Kama,Chumra 0.5,1,NA,NA, 1,Kula 0.0,0,NA,NA, 0,NA,NA, 1,0.5,NA,NA, 0,0.0
1389,1721,11:2, 3,מנחות42,42,קדשים,Kodashim,5,Holy things,מנחות,11,, 2,Rabbi Yehuda,יהודה,NA,NA,Rabbi Shimon,שמעון,NA,NA,1,0,0,Rabbi Yehuda,Chumra 1.0,0,NA,NA, 1,Kula 0.0,0,NA,NA, 0,NA,NA, 1,1.0,NA,NA, 0,0.0
1390,1722,11:5, 2,מנחות42,42,קדשים,Kodashim,5,Holy things,מנחות,11,, 2,Rabbi Yehuda,יהודה,NA,NA,Rabbi Meir,מאיר,NA,NA,1,0,0,Rabbi Meir,Kula 0.0,0,NA,NA, 0,Chumra 1.0,1,NA,NA, 1,NA,NA, 0,0.0,NA,NA, 1,1.0
1391,1723,11:5, 1,מנחות42,42,קדשים,Kodashim,5,Holy things,מנחות,11,, 2,Aba Shaul,אבא שאול,NA,NA,Stam,NA,NA,NA,0,0,0,Aba Shaul,,1,NA,NA,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1392,1724,11:7, 1,מנחות42,42,קדשים,Kodashim,5,Holy things,מנחות,11,, 2,Tanna Kama,NA,NA,NA,Rabbi Yossi,NA,NA,NA,1,0,0,Tanna Kama,Chumra 1.0,1,NA,NA, 1,Kula 0.0,0,NA,NA, 0,NA,NA, 1,1.0,NA,NA, 0,0.0
1393,1725,11:9, 1,מנחות42,42,קדשים,Kodashim,5,Holy things,מנחות,11,, 2,Tanna Kama,NA,NA,NA,Rabbi Shimon ben Gamliel,שמעון בן גמליאל,NA,NA,1,0,0,Tanna Kama,Chumra 1.0,1,NA,NA, 1,Kula 0.0,0,NA,NA, 0,NA,NA, 1,1.0,NA,NA, 0,0.0
1394,1726,12:3, 1,מנחות42,42,קדשים,Kodashim,5,Holy things,מנחות,12,, 2,Tanna Kama,NA,NA,NA,Rabbi Shimon,שמעון,NA,NA,1,0,0,Tanna Kama,Chumra 1.0,1,NA,NA, 1,Kula 0.0,0,NA,NA, 0,NA,NA, 1,1.0,NA,NA, 0,0.0
1395,1727,12:5, 1,מנחות42,42,קדשים,Kodashim,5,Holy things,מנחות,12,, 2,Rabbi Akiva,עקיבא,עקיבה,NA,Rabbi Tarfon,טרפון,NA,NA,0,0,0,Rabbi Tarfon,,0,NA,NA,NA,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1396,1728,13:1, 1,מנחות42,42,קדשים,Kodashim,5,Holy things,מנחות,13,, 2,Tanna Kama,NA,NA,NA,Rabbi Yehuda,יהודה,NA,NA,1,0,0,Tanna Kama,Kula 0.0,1,NA,NA, 0,Chumra 1.0,0,NA,NA, 1,NA,NA, 0,0.0,NA,NA, 1,1.0
1397,1729,13:2, 6, 2,מנחות42,42,קדשים,Kodashim,5,Holy things,מנחות,13,, 2,Tanna Kama,NA,NA,NA,Rebbe,NA,NA,NA,1,0,0,Tanna Kama,Kula 0.0,1,NA,NA, 0,Chumra 1.0,0,NA,NA, 1,NA,NA, 0,0.0,NA,NA, 1,1.0
1398,1730,13:5, 1,מנחות42,42,קדשים,Kodashim,5,Holy things,מנחות,13,, 2,Tanna Kama,NA,NA,NA,Rebbe,NA,NA,NA,1,0,0,Tanna Kama,Kula 0.0,1,NA,NA, 0,Chumra 1.0,0,NA,NA, 1,NA,NA, 0,0.0,NA,NA, 1,1.0
1399,1731,13:6, 8, 2,מנחות42,42,קדשים,Kodashim,5,Holy things,מנחות,13,, 2,Tanna Kama,NA,NA,NA,Rebbe,NA,NA,NA,1,0,0,Tanna Kama,Kula 0.0,1,NA,NA, 0,Chumra 1.0,0,NA,NA, 1,NA,NA, 0,0.0,NA,NA, 1,1.0
1400,1732,13:9, 1,מנחות42,42,קדשים,Kodashim,5,Holy things,מנחות,13,, 2,Tanna Kama,NA,NA,NA,Rebbe,NA,NA,NA,1,0,0,Tanna Kama,Kula 0.0,1,NA,NA, 0,Chumra 1.0,0,NA,NA, 1,NA,NA, 0,0.0,NA,NA, 1,1.0
1401,1733,13:9, 1,מנחות42,42,קדשים,Kodashim,5,Holy things,מנחות,13,, 2,Tanna Kama,NA,NA,NA,Rebbe,NA,NA,NA,1,0,0,Tanna Kama,Kula 0.0,1,NA,NA, 0,Chumra 1.0,0,NA,NA, 1,NA,NA, 0,0.0,NA,NA, 1,1.0
1402,1734,13:10, 1,מנחות42,42,קדשים,Kodashim,5,Holy things,מנחות,13,, 2,Tanna Kama,NA,NA,NA,Rabbi Shimon,שמעון,NA,NA,1,0,0,Tanna Kama,Chumra 1.0,1,NA,NA, 1,Kula 0.0,0,NA,NA, 0,NA,NA, 1,1.0,NA,NA, 0,0.0
1403,1735,13:10, 1,מנחות42,42,קדשים,Kodashim,5,Holy things,מנחות,13,, 2,Tanna Kama,NA,NA,NA,Rabbi Shimon,שמעון,NA,NA,1,0,0,Tanna Kama,Chumra 1.0,1,NA,NA, 1,Kula 0.0,0,NA,NA, 0,NA,NA, 1,1.0,NA,NA, 0,0.0
1404,1736,1:2, 1,חולין43,43,קדשים,Kodashim,5,Holy things,חולין, 1,, 3,Beit Shamai,בית שמאי,NA,NA,Beit Hillel,בית הלל,בית הילל,NA,1,0,0,Beit Shamai,Chumra 1.0,0,NA,NA, 1,Kula 0.0,0,NA,NA, 0,NA,NA, 1,1.0,NA,NA, 0,0.0
1405,1737,1:3, 1,חולין43,43,קדשים,Kodashim,5,Holy things,חולין, 1,, 3,Tanna Kama,NA,NA,NA,Rabbi Yossi ben Yehuda,NA,NA,NA,1,0,0,Tanna Kama,Chumra 1.0,0,NA,NA, 1,Kula 0.0,0,NA,NA, 0,NA,NA, 1,1.0,NA,NA, 0,0.0
1406,1738,1:7, 1,חולין43,43,קדשים,Kodashim,5,Holy things,חולין, 1,, 3,Tanna Kama,NA,NA,NA,Rabbi Yossi,NA,NA,NA,0,0,0,Tanna Kama,,1,NA,NA,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1407,1739,2:1, 1,חולין43,43,קדשים,Kodashim,5,Holy things,חולין, 2,, 3,Tanna Kama,NA,NA,NA,Rabbi Yehuda,יהודה,NA,NA,1,0,0,Tanna Kama,Kula 0.0,1,NA,NA, 0,Chumra 1.0,0,NA,NA, 1,NA,NA, 0,0.0,NA,NA, 1,1.0
1408,1740,2:3, 1,חולין43,43,קדשים,Kodashim,5,Holy things,חולין, 2,, 3,Tanna Kama,NA,NA,NA,Rabbi Shimon,שמעון,NA,NA,1,0,0,Tanna Kama,Chumra 1.0,1,NA,NA, 1,Kula 0.0,0,NA,NA, 0,NA,NA, 1,1.0,NA,NA, 0,0.0
1409,1741,2:4, 1,חולין43,43,קדשים,Kodashim,5,Holy things,חולין, 2,, 3,Rabbi Yishevov,ישבב,NA,NA,Rabbi Akiva,עקיבא,עקיבה,NA,1,0,0,Rabbi Yishevov,Chumra 1.0,1,NA,NA, 1,Kula 0.0,0,NA,NA, 0,NA,NA, 1,1.0,NA,NA, 0,0.0
1410,1742,2:5, 1,חולין43,43,קדשים,Kodashim,5,Holy things,חולין, 2,, 3,Tanna Kama,NA,NA,NA,Rabbi Shimon,שמעון,NA,NA,1,0,0,Tanna Kama,Kula 0.0,1,NA,NA, 0,Chumra 1.0,0,NA,NA, 1,NA,NA, 0,0.0,NA,NA, 1,1.0
1411,1743,2:6, 5,חולין43,43,קדשים,Kodashim,5,Holy things,חולין, 2,, 3,Rabbi Gamliel,גמליאל,NA,NA,Rabbi Eliezer,אליעזר,NA,NA,1,0,0,Rabbi Gamliel,Chumra 1.0,0,NA,NA, 1,Kula 0.0,0,NA,NA, 0,NA,NA, 1,1.0,NA,NA, 0,0.0
1411,1744,2:6, 5,חולין43,43,קדשים,Kodashim,5,Holy things,חולין, 2,, 3,Rabbi Gamliel,גמליאל,NA,NA,Chachamim,חכמים,NA,NA,1,0,0,Chachamim,Chumra 1.0,0,NA,NA, 1,Chumra 0.5,1,NA,NA, 0,NA,NA, 1,1.0,NA,NA, 0,0.5
1411,1745,2:6, 5,חולין43,43,קדשים,Kodashim,5,Holy things,חולין, 2,, 3,Rabbi Eliezer,אליעזר,NA,NA,Chachamim,חכמים,NA,NA,1,0,0,Chachamim,Kula 0.0,0,NA,NA, 0,Chumra 0.5,1,NA,NA, 1,NA,NA, 0,0.0,NA,NA, 1,0.5
1412,1746,2:7, 2,חולין43,43,קדשים,Kodashim,5,Holy things,חולין, 2,, 3,Tanna Kama,NA,NA,NA,Rabbi Eliezer,אליעזר,NA,NA,1,0,0,Tanna Kama,Kula 0.0,1,NA,NA, 0,Chumra 1.0,0,NA,NA, 1,NA,NA, 0,0.0,NA,NA, 1,1.0
1413,1747,2:10, 1,חולין43,43,קדשים,Kodashim,5,Holy things,חולין, 2,, 3,Tanna Kama,NA,NA,NA,Rabbi Shimon,שמעון,NA,NA,1,0,0,Tanna Kama,Chumra 1.0,1,NA,NA, 1,Kula 0.0,0,NA,NA, 0,NA,NA, 1,1.0,NA,NA, 0,0.0
1414,1748,3:1, 1,חולין43,43,קדשים,Kodashim,5,Holy things,חולין, 3,, 3,Tanna Kama,NA,NA,NA,Rabbi Shimon,שמעון,NA,NA,1,0,0,Tanna Kama,Chumra 1.0,1,NA,NA, 1,Kula 0.0,0,NA,NA, 0,NA,NA, 1,1.0,NA,NA, 0,0.0
1415,1749,3:1, 1,חולין43,43,קדשים,Kodashim,5,Holy things,חולין, 3,, 3,Tanna Kama,NA,NA,NA,Rabbi Yehuda,יהודה,NA,NA,1,0,0,Rabbi Yehuda,Kula 0.0,0,NA,NA, 0,Chumra 1.0,1,NA,NA, 1,NA,NA, 0,0.0,NA,NA, 1,1.0
1416,1750,3:1, 1,חולין43,43,קדשים,Kodashim,5,Holy things,חולין, 3,, 3,Tanna Kama,NA,NA,NA,Rabbi Yehuda,יהודה,NA,NA,1,0,0,Rabbi Yehuda,Chumra 1.0,0,NA,NA, 1,Kula 0.0,1,NA,NA, 0,NA,NA, 1,1.0,NA,NA, 0,0.0
1417,1751,3:2, 1,חולין43,43,קדשים,Kodashim,5,Holy things,חולין, 3,, 3,Rabbi Meir,מאיר,NA,NA,Chachamim,חכמים,NA,NA,1,0,0,Chachamim,Kula 0.0,0,NA,NA, 0,Chumra 1.0,1,NA,NA, 1,NA,NA, 0,0.0,NA,NA, 1,1.0
1418,1752,3:4, 1,חולין43,43,קדשים,Kodashim,5,Holy things,חולין, 3,, 3,Tanna Kama,NA,NA,NA,Rabbi Meir,מאיר,NA,NA,1,0,0,Tanna Kama,Chumra 1.0,1,NA,NA, 1,Kula 0.0,0,NA,NA, 0,NA,NA, 1,1.0,NA,NA, 0,0.0
1419,1753,3:4, 1,חולין43,43,קדשים,Kodashim,5,Holy things,חולין, 3,, 3,Tanna Kama,NA,NA,NA,Rabbi Yehuda,יהודה,NA,NA,1,0,0,Tanna Kama,Kula 0.0,1,NA,NA, 0,Chumra 1.0,0,NA,NA, 1,NA,NA, 0,0.0,NA,NA, 1,1.0
1420,1754,3:7, 1,חולין43,43,קדשים,Kodashim,5,Holy things,חולין, 3,, 3,Tanna Kama,NA,NA,NA,Rabbi Yossi,NA,NA,NA,1,0,0,Rabbi Yossi,Kula 0.0,0,NA,NA, 0,Chumra 1.0,1,NA,NA, 1,NA,NA, 0,0.0,NA,NA, 1,1.0
1421,1755,3:7, 1,חולין43,43,קדשים,Kodashim,5,Holy things,חולין, 3,, 3,Tanna Kama,NA,NA,NA,Rabbi Yehuda,יהודה,NA,NA,1,0,0,Tanna Kama,Kula 0.0,1,NA,NA, 0,Chumra 1.0,0,NA,NA, 1,NA,NA, 0,0.0,NA,NA, 1,1.0
1422,1756,4:3, 1,חולין43,43,קדשים,Kodashim,5,Holy things,חולין, 4,, 3,Tanna Kama,NA,NA,NA,Rabbi Yossi Haglili,NA,NA,NA,1,0,0,Tanna Kama,Kula 0.0,1,NA,NA, 0,Chumra 1.0,0,NA,NA, 1,NA,NA, 0,0.0,NA,NA, 1,1.0
1423,1757,4:4, 1,חולין43,43,קדשים,Kodashim,5,Holy things,חולין, 4,, 3,Rabbi Meir,מאיר,NA,NA,Chachamim,חכמים,NA,NA,1,0,0,Chachamim,Chumra 1.0,0,NA,NA, 1,Kula 0.0,1,NA,NA, 0,NA,NA, 1,1.0,NA,NA, 0,0.0
1424,1758,4:5, 3,חולין43,43,קדשים,Kodashim,5,Holy things,חולין, 4,, 3,Rabbi Meir,מאיר,NA,NA,Chachamim,חכמים,NA,NA,1,0,0,Chachamim,Chumra 1.0,0,NA,NA, 1,Chumra 0.5,1,NA,NA, 0,NA,NA, 1,1.0,NA,NA, 0,0.5
1424,1759,4:5, 3,חולין43,43,קדשים,Kodashim,5,Holy things,חולין, 4,, 3,Rabbi Meir,מאיר,NA,NA,Rabbi Shimon Shizuri,שמעון שזורי,NA,NA,1,0,0,Rabbi Meir,Chumra 1.0,0,NA,NA, 1,Kula 0.0,0,NA,NA, 0,NA,NA, 1,1.0,NA,NA, 0,0.0
1424,1760,4:5, 3,חולין43,43,קדשים,Kodashim,5,Holy things,חולין, 4,, 3,Chachamim,חכמים,NA,NA,Rabbi Shimon Shizuri,שמעון שזורי,NA,NA,1,0,0,Chachamim,Chumra 0.5,1,NA,NA, 1,Kula 0.0,0,NA,NA, 0,NA,NA, 1,0.5,NA,NA, 0,0.0
1425,1761,5:3, 1,חולין43,43,קדשים,Kodashim,5,Holy things,חולין, 5,, 3,Rabbi Shimon,שמעון,NA,NA,Chachamim,חכמים,NA,NA,1,0,0,Chachamim,Kula 0.0,0,NA,NA, 0,Chumra 1.0,1,NA,NA, 1,NA,NA, 0,0.0,NA,NA, 1,1.0
1426,1762,5:3, 1,חולין43,43,קדשים,Kodashim,5,Holy things,חולין, 5,, 3,Tanna Kama,NA,NA,NA,Sumchus,סומכוס,NA,NA,1,0,0,Tanna Kama,Kula 0.0,1,NA,NA, 0,Chumra 1.0,0,NA,NA, 1,NA,NA, 0,0.0,NA,NA, 1,1.0
1427,1763,5:3, 1,חולין43,43,קדשים,Kodashim,5,Holy things,חולין, 5,, 3,Tanna Kama,NA,NA,NA,Rabbi Yossi Haglili,NA,NA,NA,1,0,0,Tanna Kama,Kula 0.0,1,NA,NA, 0,Chumra 1.0,0,NA,NA, 1,NA,NA, 0,0.0,NA,NA, 1,1.0
1428,1764,6:2, 1,חולין43,43,קדשים,Kodashim,5,Holy things,חולין, 6,, 3,Rabbi Meir,מאיר,NA,NA,Chachamim,חכמים,NA,NA,1,0,0,Chachamim,Chumra 1.0,0,NA,NA, 1,Kula 0.0,1,NA,NA, 0,NA,NA, 1,1.0,NA,NA, 0,0.0
1429,1765,6:3, 1,חולין43,43,קדשים,Kodashim,5,Holy things,חולין, 6,, 3,Rabbi Meir,מאיר,NA,NA,Chachamim,חכמים,NA,NA,1,0,0,Rabbi Meir,Kula 0.0,1,NA,NA, 0,Chumra 1.0,0,NA,NA, 1,NA,NA, 0,0.0,NA,NA, 1,1.0
1430,1766,6:4, 1,חולין43,43,קדשים,Kodashim,5,Holy things,חולין, 6,, 3,Tanna Kama,NA,NA,NA,Rabbi Yehuda,יהודה,NA,NA,1,0,0,Tanna Kama,Kula 0.0,1,NA,NA, 0,Chumra 1.0,0,NA,NA, 1,NA,NA, 0,0.0,NA,NA, 1,1.0
1431,1767,6:5, 1,חולין43,43,קדשים,Kodashim,5,Holy things,חולין, 6,, 3,Tanna Kama,NA,NA,NA,Rabbi Yehuda,יהודה,NA,NA,1,0,0,Tanna Kama,Kula 0.0,1,NA,NA, 0,Chumra 1.0,0,NA,NA, 1,NA,NA, 0,0.0,NA,NA, 1,1.0
1432,1768,7:1, 1,חולין43,43,קדשים,Kodashim,5,Holy things,חולין, 7,, 3,Tanna Kama,NA,NA,NA,Rabbi Yehuda,יהודה,NA,NA,1,0,0,Tanna Kama,Chumra 1.0,1,NA,NA, 1,Kula 0.0,0,NA,NA, 0,NA,NA, 1,1.0,NA,NA, 0,0.0
1433,1769,7:1, 1,חולין43,43,קדשים,Kodashim,5,Holy things,חולין, 7,, 3,Rabbi Meir,מאיר,NA,NA,Chachamim,חכמים,NA,NA,1,0,0,Chachamim,Chumra 1.0,0,NA,NA, 1,Kula 0.0,1,NA,NA, 0,NA,NA, 1,1.0,NA,NA, 0,0.0
